subject,trial,movement,noise,sound,tp_evt,fp_evt,fn_evt,se_evt,ppv_evt,f1_evt,n_pred,n_true,duration
84479,2,sit,nothing,throat_clearing,0,1,0,nan,0.0,0.0,1,0,9.94
84479,2,sit,someone_else_cough,cough,9,1,2,0.8181818181818182,0.9,0.8571428571428571,17,11,7.69
84479,2,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,8.21
84479,2,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,7.72
84479,2,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,8.33
84479,2,sit,traffic,cough,8,1,2,0.8,0.8888888888888888,0.8421052631578947,17,10,7.99
84479,2,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,8.2
84479,2,sit,traffic,deep_breathing,0,1,0,nan,0.0,0.0,2,0,9.97
84479,2,sit,traffic,throat_clearing,0,2,0,nan,0.0,0.0,2,0,9.92
84479,2,walk,music,cough,9,0,2,0.8181818181818182,1.0,0.9,13,10,6.87
84479,2,walk,music,laugh,0,0,0,nan,nan,nan,0,0,9.73
84479,2,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,12.52
84479,2,walk,music,throat_clearing,0,3,0,nan,0.0,0.0,3,0,7.93
84479,2,walk,nothing,cough,7,0,3,0.7,1.0,0.8235294117647058,13,10,8.22
84479,2,walk,nothing,laugh,0,1,0,nan,0.0,0.0,1,0,8.32
84479,2,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.12
84479,2,walk,nothing,throat_clearing,0,1,0,nan,0.0,0.0,1,0,8.7
84479,2,walk,someone_else_cough,cough,10,3,1,0.9090909090909091,0.7692307692307693,0.8333333333333334,16,11,7.47
84479,2,walk,someone_else_cough,laugh,0,1,0,nan,0.0,0.0,1,0,8.5
84479,2,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.28
84479,2,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,8.33
84479,2,walk,traffic,cough,8,1,4,0.6666666666666666,0.8888888888888888,0.7619047619047619,22,12,8.37
84479,2,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,8.7
84479,2,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,8.47
84479,2,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,9.55
84479,3,sit,music,cough,8,6,8,0.5,0.5714285714285714,0.5333333333333333,28,16,13.39
84479,3,sit,music,laugh,0,1,0,nan,0.0,0.0,1,0,9.65
84479,3,sit,music,deep_breathing,0,1,0,nan,0.0,0.0,1,0,10.13
84479,3,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,10.92
84479,3,sit,nothing,cough,8,0,2,0.8,1.0,0.8888888888888888,17,10,8.79
84479,3,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,8.47
84479,3,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.98
84479,3,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.94
84479,3,sit,someone_else_cough,cough,8,0,4,0.6666666666666666,1.0,0.8,25,12,10.97
84479,3,sit,someone_else_cough,laugh,0,1,0,nan,0.0,0.0,1,0,8.55
84479,3,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.18
84479,3,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,8.16
84479,3,sit,traffic,cough,8,0,7,0.5333333333333333,1.0,0.6956521739130435,21,13,10.4
84479,3,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.76
84479,3,sit,traffic,deep_breathing,0,1,0,nan,0.0,0.0,1,0,11.64
84479,3,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,10.26
84479,3,walk,music,cough,9,4,5,0.6428571428571429,0.6923076923076923,0.6666666666666666,22,14,11.0
84479,3,walk,music,laugh,0,0,0,nan,nan,nan,0,0,9.77
84479,3,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.33
84479,3,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,8.93
84479,3,walk,nothing,cough,5,1,7,0.4166666666666667,0.8333333333333334,0.5555555555555556,13,12,11.68
84479,3,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.07
84479,3,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.03
84479,3,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.43
84479,3,walk,someone_else_cough,cough,7,2,3,0.7,0.7777777777777778,0.7368421052631579,17,10,9.83
84479,3,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,9.67
84479,3,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.06
84479,3,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,9.88
84479,3,walk,traffic,cough,7,0,3,0.7,1.0,0.8235294117647058,15,10,8.95
84479,3,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.51
84479,3,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,10.95
84479,3,walk,traffic,throat_clearing,0,2,0,nan,0.0,0.0,2,0,8.92
86463,1,sit,music,cough,11,3,2,0.8461538461538461,0.7857142857142857,0.8148148148148148,22,13,10.18
86463,1,sit,music,laugh,0,0,0,nan,nan,nan,0,0,9.82
86463,1,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,13.2
86463,1,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,8.77
86463,1,sit,nothing,cough,9,3,3,0.75,0.75,0.75,14,12,9.9
86463,1,sit,nothing,laugh,0,2,0,nan,0.0,0.0,2,0,9.59
86463,1,sit,nothing,deep_breathing,0,2,0,nan,0.0,0.0,2,0,11.42
86463,1,sit,nothing,throat_clearing,0,5,0,nan,0.0,0.0,5,0,12.72
86463,1,sit,someone_else_cough,cough,14,1,0,1.0,0.9333333333333333,0.9655172413793104,20,14,7.53
86463,1,sit,someone_else_cough,laugh,0,5,0,nan,0.0,0.0,5,0,8.63
86463,1,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,10.84
86463,1,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,9.36
86463,1,sit,traffic,cough,10,4,8,0.5555555555555556,0.7142857142857143,0.625,26,18,11.89
86463,1,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.99
86463,1,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,12.44
86463,1,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,11.65
86463,1,walk,music,cough,14,4,5,0.7368421052631579,0.7777777777777778,0.7567567567567568,25,19,9.54
86463,1,walk,music,laugh,0,0,0,nan,nan,nan,0,0,10.01
86463,1,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.87
86463,1,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,9.92
86463,1,walk,nothing,cough,8,3,2,0.8,0.7272727272727273,0.7619047619047619,14,10,6.33
86463,1,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,8.7
86463,1,walk,nothing,deep_breathing,0,1,0,nan,0.0,0.0,1,0,10.1
86463,1,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.38
86463,1,walk,someone_else_cough,cough,12,1,5,0.7058823529411765,0.9230769230769231,0.8,25,17,10.57
86463,1,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,9.57
86463,1,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,12.74
86463,1,walk,someone_else_cough,throat_clearing,0,1,0,nan,0.0,0.0,1,0,10.17
86463,1,walk,traffic,cough,10,1,6,0.625,0.9090909090909091,0.7407407407407407,11,16,9.88
86463,1,walk,traffic,laugh,0,1,0,nan,0.0,0.0,1,0,12.11
86463,1,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,11.64
86463,1,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,10.71
86463,3,sit,music,cough,12,2,8,0.6,0.8571428571428571,0.7058823529411765,24,20,10.88
86463,3,sit,music,laugh,0,4,0,nan,0.0,0.0,4,0,10.88
86463,3,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,9.33
86463,3,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,10.67
86463,3,sit,nothing,cough,9,0,5,0.6428571428571429,1.0,0.782608695652174,16,14,8.62
86463,3,sit,nothing,laugh,0,1,0,nan,0.0,0.0,1,0,8.24
86463,3,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,11.32
86463,3,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,10.59
86463,3,sit,someone_else_cough,cough,11,1,7,0.6111111111111112,0.9166666666666666,0.7333333333333333,16,18,8.7
86463,3,sit,someone_else_cough,laugh,0,2,0,nan,0.0,0.0,2,0,9.24
86463,3,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.56
86463,3,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,10.86
86463,3,sit,traffic,cough,14,2,8,0.6363636363636364,0.875,0.7368421052631579,32,22,12.82
86463,3,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.22
86463,3,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,13.75
86463,3,sit,traffic,throat_clearing,0,1,0,nan,0.0,0.0,1,0,10.06
86463,3,walk,music,cough,10,5,15,0.4,0.6666666666666666,0.5,38,25,13.2
86463,3,walk,music,laugh,0,0,0,nan,nan,nan,0,0,10.91
86463,3,walk,music,deep_breathing,0,1,0,nan,0.0,0.0,2,0,10.96
86463,3,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,11.25
86463,3,walk,nothing,cough,12,2,5,0.7058823529411765,0.8571428571428571,0.7741935483870968,20,17,8.26
86463,3,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,8.71
86463,3,walk,nothing,deep_breathing,0,2,0,nan,0.0,0.0,2,0,9.99
86463,3,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,10.15
86463,3,walk,someone_else_cough,cough,7,3,8,0.4666666666666667,0.7,0.56,17,15,8.51
86463,3,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,9.61
86463,3,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,10.97
86463,3,walk,someone_else_cough,throat_clearing,0,1,0,nan,0.0,0.0,1,0,9.24
86463,3,walk,traffic,cough,13,0,4,0.7647058823529411,1.0,0.8666666666666667,20,17,8.76
86463,3,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,10.88
86463,3,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,10.99
86463,3,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,11.79
87369,1,sit,music,cough,7,1,2,0.7777777777777778,0.875,0.8235294117647058,15,9,8.28
87369,1,sit,music,laugh,0,0,0,nan,nan,nan,0,0,10.57
87369,1,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.76
87369,1,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,11.44
87369,1,sit,nothing,cough,6,5,4,0.6,0.5454545454545454,0.5714285714285714,16,10,9.48
87369,1,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,8.72
87369,1,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.07
87369,1,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.47
87369,1,sit,someone_else_cough,cough,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364,15,11,9.41
87369,1,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,7.25
87369,1,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,8.3
87369,1,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,9.18
87369,1,sit,traffic,cough,5,2,3,0.625,0.7142857142857143,0.6666666666666666,12,8,7.07
87369,1,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.64
87369,1,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,9.51
87369,1,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,11.44
87369,1,walk,music,cough,10,0,1,0.9090909090909091,1.0,0.9523809523809523,17,11,8.32
87369,1,walk,music,laugh,0,0,0,nan,nan,nan,0,0,9.91
87369,1,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,8.85
87369,1,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,11.23
87369,1,walk,nothing,cough,9,0,6,0.6,1.0,0.75,19,15,11.3
87369,1,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,7.84
87369,1,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.58
87369,1,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,8.83
87369,1,walk,someone_else_cough,cough,6,3,5,0.5454545454545454,0.6666666666666666,0.6,13,11,7.87
87369,1,walk,someone_else_cough,laugh,0,1,0,nan,0.0,0.0,1,0,9.81
87369,1,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,1,0,7.53
87369,1,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,9.53
87369,1,walk,traffic,cough,9,3,1,0.9,0.75,0.8181818181818182,14,10,7.1
87369,1,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.1
87369,1,walk,traffic,deep_breathing,0,3,0,nan,0.0,0.0,3,0,8.48
87369,1,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,9.3
87369,2,sit,music,cough,7,6,4,0.6363636363636364,0.5384615384615384,0.5833333333333334,16,11,9.87
87369,2,sit,music,laugh,0,0,0,nan,nan,nan,0,0,10.48
87369,2,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,11.31
87369,2,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,10.71
87369,2,sit,nothing,cough,8,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,12,9,7.94
87369,2,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.37
87369,2,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,8.79
87369,2,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,8.99
87369,2,sit,someone_else_cough,cough,10,2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,18,12,8.93
87369,2,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,8.95
87369,2,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,8.88
87369,2,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,8.12
87369,2,sit,traffic,cough,6,2,4,0.6,0.75,0.6666666666666666,16,10,8.11
87369,2,sit,traffic,laugh,0,1,0,nan,0.0,0.0,1,0,9.96
87369,2,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,8.97
87369,2,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,8.67
87369,2,walk,music,cough,7,1,7,0.5,0.875,0.6363636363636364,16,14,9.72
87369,2,walk,music,laugh,0,0,0,nan,nan,nan,0,0,11.15
87369,2,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.44
87369,2,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,10.02
87369,2,walk,nothing,cough,8,3,3,0.7272727272727273,0.7272727272727273,0.7272727272727273,15,11,8.82
87369,2,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.1
87369,2,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,11.04
87369,2,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.38
87369,2,walk,someone_else_cough,cough,8,5,5,0.6153846153846154,0.6153846153846154,0.6153846153846154,18,13,9.09
87369,2,walk,someone_else_cough,laugh,0,1,0,nan,0.0,0.0,1,0,9.84
87369,2,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,8.29
87369,2,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,8.99
87369,2,walk,traffic,cough,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,15,12,10.33
87369,2,walk,traffic,laugh,0,4,0,nan,0.0,0.0,4,0,8.75
87369,2,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,9.65
87369,2,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,11.58
87369,3,sit,music,cough,7,3,6,0.5384615384615384,0.7,0.6086956521739131,17,13,11.47
87369,3,sit,music,laugh,0,0,0,nan,nan,nan,0,0,11.29
87369,3,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.03
87369,3,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,12.33
87369,3,sit,nothing,cough,7,3,2,0.7777777777777778,0.7,0.7368421052631579,15,9,9.54
87369,3,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,10.61
87369,3,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.72
87369,3,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,8.33
87369,3,sit,someone_else_cough,cough,8,3,1,0.8888888888888888,0.7272727272727273,0.8,15,9,9.2
87369,3,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,9.32
87369,3,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,8.37
87369,3,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,7.5
87369,3,sit,traffic,cough,8,0,3,0.7272727272727273,1.0,0.8421052631578947,17,11,9.71
87369,3,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.99
87369,3,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,11.35
87369,3,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,10.05
87369,3,walk,music,cough,7,3,3,0.7,0.7,0.7,9,10,8.3
87369,3,walk,music,laugh,0,0,0,nan,nan,nan,0,0,9.93
87369,3,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.3
87369,3,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,9.15
87369,3,walk,nothing,cough,10,1,2,0.8333333333333334,0.9090909090909091,0.8695652173913043,16,12,10.39
87369,3,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,10.78
87369,3,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.51
87369,3,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,6.75
87369,3,walk,someone_else_cough,cough,5,3,5,0.5,0.625,0.5555555555555556,11,10,9.54
87369,3,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,10.59
87369,3,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.75
87369,3,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,8.01
87369,3,walk,traffic,cough,9,3,2,0.8181818181818182,0.75,0.782608695652174,21,11,9.18
87369,3,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.06
87369,3,walk,traffic,deep_breathing,0,2,0,nan,0.0,0.0,2,0,10.01
87369,3,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,10.07
87447,1,sit,music,cough,8,1,4,0.6666666666666666,0.8888888888888888,0.7619047619047619,17,12,10.67
87447,1,sit,music,laugh,0,0,0,nan,nan,nan,0,0,10.16
87447,1,sit,music,deep_breathing,0,1,0,nan,0.0,0.0,1,0,10.31
87447,1,sit,music,throat_clearing,0,2,0,nan,0.0,0.0,2,0,7.36
87447,1,sit,nothing,cough,7,2,3,0.7,0.7777777777777778,0.7368421052631579,9,10,8.98
87447,1,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.23
87447,1,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.6
87447,1,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,10.21
87447,1,sit,someone_else_cough,cough,9,4,4,0.6923076923076923,0.6923076923076923,0.6923076923076923,21,12,10.82
87447,1,sit,someone_else_cough,laugh,0,2,0,nan,0.0,0.0,2,0,9.05
87447,1,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,7.92
87447,1,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,11.79
87447,1,sit,traffic,cough,6,0,3,0.6666666666666666,1.0,0.8,13,9,8.64
87447,1,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,8.76
87447,1,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,12.0
87447,1,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,10.28
87447,1,walk,music,cough,7,3,5,0.5833333333333334,0.7,0.6363636363636364,18,12,10.51
87447,1,walk,music,laugh,0,0,0,nan,nan,nan,0,0,8.62
87447,1,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,7.84
87447,1,walk,music,throat_clearing,0,7,0,nan,0.0,0.0,7,0,10.47
87447,1,walk,nothing,cough,8,5,2,0.8,0.6153846153846154,0.6956521739130435,16,10,9.1
87447,1,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.18
87447,1,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.04
87447,1,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.44
87447,1,walk,someone_else_cough,cough,7,1,3,0.7,0.875,0.7777777777777778,21,10,8.46
87447,1,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,9.2
87447,1,walk,someone_else_cough,deep_breathing,0,5,0,nan,0.0,0.0,5,0,12.7
87447,1,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,9.61
87447,1,walk,traffic,cough,6,1,3,0.6666666666666666,0.8571428571428571,0.75,18,9,9.31
87447,1,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,8.27
87447,1,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,10.07
87447,1,walk,traffic,throat_clearing,0,1,0,nan,0.0,0.0,1,0,10.65
87447,2,sit,music,cough,10,2,6,0.625,0.8333333333333334,0.7142857142857143,24,16,11.33
87447,2,sit,music,laugh,0,0,0,nan,nan,nan,0,0,10.35
87447,2,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.88
87447,2,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,8.95
87447,2,sit,nothing,cough,7,1,2,0.7777777777777778,0.875,0.8235294117647058,13,9,7.53
87447,2,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,8.64
87447,2,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,10.8
87447,2,sit,nothing,throat_clearing,0,1,0,nan,0.0,0.0,1,0,11.16
87447,2,sit,someone_else_cough,cough,8,0,7,0.5333333333333333,1.0,0.6956521739130435,18,15,9.18
87447,2,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,8.95
87447,2,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,10.27
87447,2,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,10.92
87447,2,sit,traffic,cough,6,2,3,0.6666666666666666,0.75,0.7058823529411765,13,9,8.86
87447,2,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,8.42
87447,2,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,8.91
87447,2,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,9.49
87447,2,walk,music,cough,8,0,3,0.7272727272727273,1.0,0.8421052631578947,24,11,10.01
87447,2,walk,music,laugh,0,0,0,nan,nan,nan,0,0,13.08
87447,2,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,12.25
87447,2,walk,music,throat_clearing,0,3,0,nan,0.0,0.0,3,0,11.46
87447,2,walk,nothing,cough,10,1,4,0.7142857142857143,0.9090909090909091,0.8,23,14,9.81
87447,2,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.6
87447,2,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,10.4
87447,2,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,8.97
87447,2,walk,someone_else_cough,cough,10,0,3,0.7692307692307693,1.0,0.8695652173913043,16,13,10.77
87447,2,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,9.41
87447,2,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,10.45
87447,2,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,10.69
87447,2,walk,traffic,cough,8,2,2,0.8,0.8,0.8,18,10,8.7
87447,2,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.56
87447,2,walk,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,11.36
87447,2,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,9.22
87447,3,sit,music,cough,10,2,4,0.7142857142857143,0.8333333333333334,0.7692307692307693,17,14,9.53
87447,3,sit,music,laugh,0,0,0,nan,nan,nan,0,0,10.66
87447,3,sit,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.53
87447,3,sit,music,throat_clearing,0,0,0,nan,nan,nan,0,0,11.37
87447,3,sit,nothing,cough,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,19,12,9.76
87447,3,sit,nothing,laugh,0,0,0,nan,nan,nan,0,0,7.94
87447,3,sit,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,12.38
87447,3,sit,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.27
87447,3,sit,someone_else_cough,cough,10,1,2,0.8333333333333334,0.9090909090909091,0.8695652173913043,17,12,7.82
87447,3,sit,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,8.52
87447,3,sit,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,10.33
87447,3,sit,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,7.86
87447,3,sit,traffic,cough,11,0,4,0.7333333333333333,1.0,0.8461538461538461,17,15,11.44
87447,3,sit,traffic,laugh,0,0,0,nan,nan,nan,0,0,9.33
87447,3,sit,traffic,deep_breathing,0,0,0,nan,nan,nan,0,0,10.76
87447,3,sit,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,10.86
87447,3,walk,music,cough,12,1,3,0.8,0.9230769230769231,0.8571428571428571,19,15,10.06
87447,3,walk,music,laugh,0,0,0,nan,nan,nan,0,0,10.58
87447,3,walk,music,deep_breathing,0,0,0,nan,nan,nan,0,0,10.33
87447,3,walk,music,throat_clearing,0,0,0,nan,nan,nan,0,0,9.36
87447,3,walk,nothing,cough,12,6,4,0.75,0.6666666666666666,0.7058823529411765,26,16,12.27
87447,3,walk,nothing,laugh,0,0,0,nan,nan,nan,0,0,9.01
87447,3,walk,nothing,deep_breathing,0,0,0,nan,nan,nan,0,0,9.72
87447,3,walk,nothing,throat_clearing,0,0,0,nan,nan,nan,0,0,9.61
87447,3,walk,someone_else_cough,cough,10,0,3,0.7692307692307693,1.0,0.8695652173913043,13,12,9.19
87447,3,walk,someone_else_cough,laugh,0,0,0,nan,nan,nan,0,0,10.43
87447,3,walk,someone_else_cough,deep_breathing,0,0,0,nan,nan,nan,0,0,9.15
87447,3,walk,someone_else_cough,throat_clearing,0,0,0,nan,nan,nan,0,0,10.3
87447,3,walk,traffic,cough,9,2,5,0.6428571428571429,0.8181818181818182,0.72,20,14,10.72
87447,3,walk,traffic,laugh,0,0,0,nan,nan,nan,0,0,12.26
87447,3,walk,traffic,deep_breathing,0,1,0,nan,0.0,0.0,1,0,12.0
87447,3,walk,traffic,throat_clearing,0,0,0,nan,nan,nan,0,0,8.12
97706,1,sit,music,cough,1,3,5,0.16666666666666666,0.25,0.2,4,6,6.73
